arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long 
6419;1606477711;0.5;1.0;en;up to london ! :-) #rsca #spuurs #totand rsc #coym (@ eurostar brussel - london) ;50.83566036;4.33418164
6513;51703606;0.5;1.0;fr;petit djeuner oui oui, we are in bruxelles! breakfast time :)) (@ charli w/ @aisyah89x) ;50.85013008;4.3475014
6659;8618462;0.5;1.0;;pravis formu i konkur. algoritam 2 dana da ti matchuje bazu od iljadu filmova sa imdb za 5 minuta. samo programeri znaju feeling :) #ftw;50.86674911;4.31511927
6717;797747516;0.5;1.0;fr;@rodeduivel19 jy serai! ct rampe des hollandais  lextrieur du stade :)  @fdelellio;50.853337;4.364997
6808;544725630;0.5;1.0;;@ccalova evet oyleymis :);50.8565978;4.37052835
6814;1102125596;0.5;1.0;en;grand place... @ grand place brussels ;50.84681;4.35189
6828;917882358;0.5;1.0;fr;@habibambh glk sexy ahahha sa vx rien dire;50.88968;4.328151
6868;384140146;0.5;0.6;en;in love with brussels # sunset ;50.8483185;4.3835972
6888;713183726;0.5;0.6;en;when no one is around you say baby i love you if you aint running games;50.85655165;4.30953417
6893;1131401330;0.5;0.5;en;ok coolie;50.861865;4.415196
6909;533374402;0.5;0.6;en;we love #teamtunechi;50.84561021;4.34314919
6933;48770294;0.5;1.0;;@woookash au fait merci pour le tuyau pour les dollars, cest pli. jai une belle liasse comme dans les films :);50.84602211;4.35219968
6934;22909316;0.5;1.0;;adis hotel (@ nh hotel du grand sablon) ;50.84075102;4.35580829
6946;543749518;0.5;0.6;en;i am really enjoying this microwave mashed potato tbh;50.80700282;4.36594289
7019;22545618;0.5;0.6;;"this probably flows along the lines of one of those ""no offense but..."" comments, but ...i love t-ara but are they in the dumpster yet";50.855359;4.366763
7027;477122791;0.5;1.0;fr;du soleil sur bxl :) bonne journe;50.8693601;4.3693292
7043;585777161;0.5;1.0;de;@egobossonline a quand le prochain freestyle d-wayne?? :);50.8786716;4.3821264
7057;1172132839;0.5;1.0;fr; table.... euh. putain mes clefs... timagines si il pleuvait :) @ g1 sprl ;50.87856;4.408537
7072;166615298;0.5;1.0;;@fuckyouim_dope hein daccord :);50.80244497;4.41395807
7077;1527682968;0.5;0.6;en;@officialtulisa hi mate..hope youre well. much love, x;50.877809;4.387346
7080;16272946;0.5;0.15;;best spanish restaurant in brussels? @ cueva de castilla ;50.866973;4.373478
7137;103961572;0.5;1.0;;@ksavje graa gedaan =);50.875932;4.407107
7150;192637214;0.5;1.0;fr;je taime belgique!  en grand place you bruxellesu ;50.8467;4.3525
7160;478668473;0.5;0.5;en;@7brightstars hey can you go into twts messenger? its more convenient to chat there.;50.85515464;4.42061673
7171;1028640565;0.5;1.0;lv;@pawpawyumul yes :-);50.8716253;4.3719254
7200;257978853;0.5;1.0;;@ooouups emmm miam miam! chahitni :-);50.83370578;4.41149547
7233;395852961;0.5;1.0;bg;  @ grand place / grote markt ;50.846652;4.352539
7375;480586796;0.5;1.0;fr;ac ma ptite maman :) @ cointreau fizz garden ;50.84990338;4.35631867
7385;712356608;0.5;1.0;fr;la daronne me vise trs mal l ! mais osef le grand cousin est l pour me dfendre.;50.80595913;4.31177873
7425;307927796;0.5;1.0;da;i am at grand place / grote markt (brussel/bruxelles, brussels) w/ 16 others ;50.84665168;4.35253859
7458;28561902;0.5;1.0;fr;petit coup de chaud dans la salle des coffres :) @ bnp paribas fortis, brussels ;50.845755;4.359798
7472;140486951;0.5;0.6;en;i love to love you baby.;50.84045918;4.342785
7473;25014487;0.5;0.7;en;ha. @joan_gp has finally admitted to liking my beard. i win! ;50.836398;4.367309
7520;14450263;0.5;1.0;fr;a h-2, il y a 16 ans dj ! allez les #diablesrouges :) #belalg @ place saint job ;50.794266;4.365691
7524;1861413494;0.5;1.0;es;@nicolas_hauri qu amoroso, nico! a mi edad se agradecen los piropos :);50.834867;4.396695
7538;132880029;0.5;1.0;fr;a commence  ressembler  une petite agence au travail :-) @ ex ;50.8513023;4.3960144
7585;19503316;0.5;1.0;en;drinking a rodenbach grand cru (2017) by @rodenbachbeer at @deliriumvillage  ;50.8485;4.35386
7604;47858025;0.5;1.0;en;just posted a photo @ grand place brussels ;50.84681;4.35189
7616;153866156;0.5;1.0;pt;acabei de publicar uma foto @ grand plaza de terrassa ;50.85075378;4.34405518
7672;1656568891;0.5;0.6;en;who said you came to find love in a club?;50.820009;4.371332
7701;440987466;0.5;1.0;fr;a ma trop fait du bien de les voir :);50.845716;4.310242
7704;103683338;0.5;1.0;en;@owsusan tanx sue, see yeah in w.cork :);50.846453;4.388392
7720;59898648;0.5;1.0;nl;"@effipurple indien je nog niets te doen hebt; kom dan naar brussel. we gaan gossip-slenteren.  :-)";50.8326904;4.3542649
7724;295936687;0.5;1.0;;hayirli bir gunde gunes parliyor hava cok sicak :) missmisss #bruksel ;50.85822;4.37798
7814;922337064;0.5;1.0;en;i am at grand place / grote markt w/ @rozzachary_ ;50.84665168;4.35253859
7836;893175271;0.5;1.0;fr;jaurais aimee le voir ojd enfet .. mais bon spa grave :);50.88888967;4.39455843
7875;242612494;0.5;1.0;fr;i am at brasseurs de la grand place (brussels) ;50.84663135;4.35342908
7876;513600175;0.5;1.0;fr;@reenalynnb pas le nouveau je taf au resto ou je bossais pendant juillet :);50.84977726;4.44024726
7878;253104723;0.5;0.6;fr;#megafrance les chouchous de la critique web love domaine saint andrieu 2012 vickywine #megavino @ ;50.89834635;4.33373125
7889;542025636;0.5;1.0;nl;i am at hilton brussels grand place in brussels, brussels hoofdstedelijk gewest ;50.84579135;4.35600936
7936;284492193;0.5;1.0;fr;@julien_wmr nous cest tout nouveau en moderne :-);50.8351738;4.33853704
7938;3108282383;0.5;1.0;tr;: varliinda yokluunda zarar bu lkeye ne yapacaz kemal sen:)))) ;50.850667;4.379919
7939;41585495;0.5;0.6;fr;tellement heureuse.. la paix du coeur #love;50.80300455;4.32870957
7970;26776916;0.5;1.0;;lielaj laukum var izjust ne tikai ziemassvtku garu,bet ar krsu burvbu #brise @ grand place - bruxelles ;50.84275013;4.35154989
8000;1874666509;0.5;1.0;pl;@warszawskire @kabeursynow bardzo dzikuj :) umiechu ycz :)  @jgoralka;50.848265;4.353746
8068;952474118;0.5;0.5;en;"ok i am sleep bc its 1:32am #liv&amp;lisworldtravels @ malaga spain ";50.870871;4.360455
8083;740577817;0.5;0.5;tr;sen OK istiyon ben burda yaz istiyorum;50.866616;4.377013
8091;172914606;0.5;1.0;tr;@atlmadridturkey unutursak kalbimiz kurusun :) az mafetmedi bizi;50.870558;4.344856
8110;62383052;0.5;1.0;en;my grandmother showing me the world :) @ brussels | bruxelles | brussel ;50.846462;4.3518734
8120;411640542;0.5;1.0;fr;@lysianejacobs tu sort ou ? :);50.78573815;4.32242081
8124;443697026;0.5;1.0;;bref ca fais pitier chacun son tour yen a merite un grand rappelle ici;50.86198227;4.310855
8156;325029244;0.5;1.0;da;i am at grand place / grote markt (brussel/bruxelles, brussels) w/ 7 others ;50.84665168;4.35253859
8160;121446563;0.5;0.75;en;my lovely #brussels  #atomium @ atomium bruxelles ;50.89513516;4.33858218
8220;118764560;0.5;1.0;de;brksel smells like waffle :)) (@ march aux herbes / grasmarkt w/ 2 others) ;50.84657716;4.35476482
8238;205400092;0.5;1.0;fr;"grand place &lt;3 @ la grande place bruxelles ";50.846795;4.352341
8240;895670948;0.5;1.0;en;just photo :))) ;50.80928;4.43053
8248;39248326;0.5;0.9;en;see our latest #brussels #job and click to apply: senior manager in supply chain management -  #supplychain #hiring;50.85034;4.35171
8265;2201691416;0.5;1.0;en;cute *-* ;50.877639;4.314789
8296;427417421;0.5;1.0;;@g_glseren hosbuldum. ablam nasilsin?? @foreverrr89 iyiyim kuzum ne olsun misafirlikteyim :));50.85593347;4.37193601
8318;39248326;0.5;0.9;en;were #hiring! read about our latest #job opening here: supply chain customer service planning, logistics and distr ;50.8503396;4.3517103
8359;60371482;0.5;1.0;pl;"@yvettenyodog @ngond_babimbi  ( do-o &amp; mamiegee ) :)";50.816678;4.380303
8365;250274099;0.5;1.0;es;@danielcunado gracias a ti:-);50.80708452;4.43917838
8374;544725630;0.5;1.0;;@muratpek1905 tamam renkta iyi gunler sanadaa  :);50.85682528;4.3705561
8392;39249003;0.5;0.9;en;see our latest #brussels #job and click to apply: zznew_ hms nurse advisor - -  #nursing #hiring #careerarc;50.8503396;4.3517103
8435;897266215;0.5;1.0;tr;sariyla kirmiziyla alnimizin akiyla  @liliytouareg #galatasaray #ultraslan #cimbom lamiti cest ca !!!! :) ;50.836105;4.35718333
8448;119174613;0.5;1.0;;ihih cute manonda_  #goodtime @ nieuwstraat / rue neuve ;50.85272093;4.35590744
8459;111858050;0.5;1.0;da;i am at grand place / grote markt in brussel/bruxelles, brussels  ;50.84665168;4.35253859
8469;526376966;0.5;1.0;es;domingos belgas, con su asquerosa cerveza :);50.815465;4.355185
8533;10701762;0.5;1.0;en;brussel beer week-end (@ grote markt / grand place w/ 7 others) [pic]: ;50.84665168;4.35253859
8586;853049220;0.5;0.6;en;your love is a one in a millionnnn;50.878202;4.342956
8590;479912799;0.5;1.0;;on our way to go shopping  #shopping#family#brother#mum#love#cute#mirror# @ royal windsor hotel grand place ;50.84518166;4.35416937
8656;373433959;0.5;0.6;en;blizzard in brussels!!! fucking love this place. #bestbeer #bestchocolate #bestwaffles  #whatmorecanyouaskfor;50.83095597;4.35634754
8657;635203032;0.5;1.0;fr;grand place  @ grand place - bruxelles ;50.84677394;4.35289406
8670;1180022563;0.5;1.0;nl;il y a rien de plus sexy quun mec en costard  ;50.827783;4.2916615
8673;104324809;0.5;1.0;en;living the life... ou quoi ? | #brussels #europe #picoftheday #belgium #grandplace #adventure @ grand ;50.837768;4.372066
8702;524690426;0.5;1.0;nl;met de mama! :) (@ ikea) ;50.810945;4.289753
8779;504579893;0.5;0.6;fr;kevin love a plant 45 points , 19 rebonds et 6 passes daaaamn #nba;50.89364665;4.36607981
8780;14835545;0.5;1.0;fr;@qtdlbl merci:) quel hpital?;50.8227341;4.37748324
8829;9707472;0.5;0.5;;ok. nuchter in de bonnefooi om 06.30 is vanuit een sociologisch oogpunt zeer aan te raden.;50.847536;4.3486098
8859;361484504;0.5;0.5;;top 3 : mbokani - jovanovic - biglia // flop 3 : safari , gillet, praet;50.81699905;4.37745628
8885;1485647016;0.5;0.8333333333333334;tr;"@haberturktv kildarolu bakas olma kendin ol :) babakan dan daha ok renecein eyler var :)
#teketek";50.866865;4.378973
8887;130774957;0.5;0.6;es;la famille! #family #familie #love #myeverything #instafamily #instalove #instaframe #instagram ;50.83658191;4.34823016
8909;491350696;0.5;1.0;;@debyliiciious oooookeyyy!!! :);50.80545687;4.305397
8923;2197480207;0.5;0.5;pt;@chrisngz_ b e you are OK;50.828693;4.384898
8961;125155030;0.5;0.75;en;training agile for developers  3 days ;50.864649;4.312563
8964;56514364;0.5;0.5;en;to all of my friends in #brussels and around europe, i hope you and your relatives are all safe. ;50.85;4.35
8977;533374402;0.5;1.0;fr;@coocatinus je faisais pipi 8);50.84558576;4.34316979
8981;443565773;0.5;0.5;en;#worldcup2014brazil with my knowledge of the teams standing any bet at this point is more like a lottery. looking fwd to learning a bit.;50.82629438;4.37739839
9009;802780669;0.5;1.0;fr;@thom_thoms a va comme toujours :) et toi?;50.835732;4.273802
9129;800921508;0.5;0.5;fr;@dryuuzaki @kmno4s si a peut te faire plaisir, ok.;50.833502;4.403743
9169;611851144;0.5;0.5;tr;@mllexeke ok sava;50.86691995;4.3006536
9229;1311326204;0.5;0.6;en;"@niallofficial hi
if it please follow me.
i just do well 

if you see this means all the world to me!
thank you for everything!
i love you6";50.851418;4.374616
9230;39292529;0.5;0.9;en;join the emerson electric co team! see our latest #job opening here:  #engineering #brussels ;50.8427501;4.3515499
9246;499102326;0.5;0.5;no;ok je resteee;50.8541302;4.3146376
9281;179220256;0.5;1.0;fr;@matendog ewarriors16 ^^ est-ce que stratenet est pass par la ? :);50.81273879;4.32940956
9308;84939566;0.5;1.0;fr;@ewa_mench et cest plutt une bonne chose nest ce pas :);50.81617529;4.36517895
9315;70578709;0.5;1.0;de;brussels di malam hari  (at grand place / grote markt) [pic]  ;50.84679;4.35252
9474;276192195;0.5;0.5;de;2 more hours  (@ estetika beurs brussel in 1020 brussel w/ @bowillemss) ;50.89893841;4.33466029
9554;1311326204;0.5;0.6;en;"@niallofficial hi
if it please follow me.
i just do well 
if you see this means all the world to me!
thank you for everything!
i love you 10";50.851441;4.374716
9571;171516133;0.5;1.0;fr;@shamallowwhite merci crevette :);50.83581868;4.3436508
9577;291906486;0.5;1.0;;eerste belangrijke afspraak van de dag was een succes :-) nu naar lunchdate met @edithvervliet #parkwest #berchem;50.8558633;4.44511089
9583;255291938;0.5;1.0;en;life goes on :);50.8295853;4.2989961
9606;738290000;0.5;1.0;fr;ehh jaime pas quand a circule trop chez moi,  un moment jsuis aller dire  ma grand mre de sassoir un peu jen pouvais plus ;50.8734895;4.40431058
9651;2154857500;0.5;1.0;fr;@itsch2ady merci toi aussi :));50.9000934;4.3291647
9667;140486951;0.5;0.5;fr;@d_kingunza @ltjenny @creepyaly ok jme tire alors ;50.82273429;4.34349317
9676;2362749661;0.5;0.5;en;cohesify project review... interesting exercise in getting out of the ivory tower. @eu_regional ;50.841557;4.3845384
9700;1876402940;0.5;0.5;fr;@myavonsboy ahhhh ok mdr combien de metres?;50.87555555;4.31659436
9722;938130671373049856;0.5;1.0;en;#ic2429 (platform 8) from brussels-north to brussels-south/brussels-midi @ 09:49 +37m.  #sncb #nmbs;50.859663;4.360846
9747;20760036;0.5;1.0;en;@pani_bufetowa thank you :);50.84670704;4.35682616
9782;899778408;0.5;1.0;en;@gentaramadani they are really cute b;50.84334321;4.41042854
9807;214215786;0.5;0.5;en;we need to make the regulation better, which is a challenge for all three #eu institutions, said @danutahuebner;50.838683;4.374972
9810;81400188;0.5;1.0;fr;@obispopascal une dernire fois voir ces couleurs qui nous ont runis! j-1 lille #thelast #le grand amour #snif ;50.832559;4.40134
9817;8982472;0.5;1.0;fr;plusieurs de mes images de pablo andres dans le cin tl revue de cette semaine :) @ studio38 ;50.85483415;4.36655045
9847;283516075;0.5;1.0;pt;@kimserrarens :3 e voc ?;50.849756;4.312454
9848;768298147;0.5;1.0;fr;@voila_laura tranquille :);50.8376957;4.3212987
9885;63098544;0.5;1.0;;reklaamas noluukos tiku pie sokolaades batonina :-) #ritaprieks;50.8472827;4.3882454
9908;188754589;0.5;1.0;en;"grand place after the rain

#belgium #visitbrussels #brussels #grandplace #travel ";50.8467;4.3525
9941;387131249;0.5;1.0;;@wiamese @latounsiiya salam :);50.8735681;4.4095914
9947;352537903;0.5;1.0;es;se acab #interrail2015#bruselas  @ brussel - grand place ;50.846632;4.352622
9952;129953452;0.5;1.0;nl;esta tarde en bruselas... @ grote markt / grand place ;50.84665168;4.35253859
10047;39248326;0.5;0.9;en;were #hiring! read about our latest #job opening here: supply chain operations  internships in belgium (m/f) - ;50.8503396;4.3517103
10055;21743230;0.5;0.5;;remo williams.1985.  crikey i forgot guy hamilton directed this. fred ward goodness. gonna need more tequila.;50.8394949;4.38617778
10062;631854812;0.5;1.0;tr;ablamla alisverisi seviyorum :)  (@ city 2 shopping mall w/ 7 others) ;50.85415008;4.35776889
10118;387183267;0.5;0.5;fr;donc ce negro ne maime pas ok ok moi jvais aimer ton ex enfoire hein..;50.80317;4.39862
10136;306274371;0.5;1.0;;@_reyes___ en met blauwe tenues zeker niet :);50.87768024;4.38323548
10141;6529302;0.5;1.0;en;one funky xmas tree!!! @ grote markt / grand place ;50.84665168;4.35253859
10165;393561357;0.5;1.0;fr;@txmlinsley ouai ouais jai compris cest trop cute bdjsoskz moi jai plus rien de quand jtais petite ...;50.849996;4.300084
10195;498118997;0.5;1.0;;@esadddd  olum sen supernaturaldaki dean a benziyosun lan :));50.83691237;4.37506511
10218;472320466;0.5;1.0;sk;gent sint pieters :);50.81610502;4.25755926
10223;23743858;0.5;1.0;de;#beach #recordersmusic #bsf13 @ magic mirror ;50.84266902;4.35734765
10238;1028640565;0.5;1.0;fr;@chiaralatiina passe ton kik :);50.8713771;4.3720261
10251;222761038;0.5;1.0;nl;altijd leuk wanneer je iemand een cadeau koopt en die persoon is daar kei blij mee :);50.884818;4.329763
10343;544725630;0.5;1.0;;@lanedlii sakin ol iyi bi fbli o yeah zarar gelmez galatasaray destekleyenlerden sonucta fbli ama olsun :);50.8568248;4.3701713
10349;14175394;0.5;0.6;en;enjoying the business insight summit from the friends of delaware consulting.;50.86388518;4.39904743
10352;278668886;0.5;1.0;de;drinking a grand cru by brasserie st-feuillien @ delirium caf   #photo;50.8485;4.35379
10354;363841454;0.5;1.0;pt;"les infirmire sexy avc de grosses fesses :3 &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;";50.87076093;4.39195929
10419;228057736;0.5;0.5;tr;"- ok zledim seni akm.
+ pencereden dar bak.
- nerdesin gremiyorum seni?
+ gerekten baktn m? ne gerizekalsn yeah evdeyim ben.";50.85358695;4.32521209
10470;21812047;0.5;1.0;;@elovdl deux bons films :-);50.7993197;4.34009548
10510;71563283;0.5;0.5;tr;yarnki reklam ekimim iin ok heyecanlym ama tatl heyecan bu ;50.85849806;4.37022174
10539;760179150;0.5;1.0;fr;vous prenez pas trop au srieux mes amis nous sommes au dessus de linfiniment petit mais noubliez pas linfiniment grand au dessus de nous;50.87370022;4.32861214
10604;203509889;0.5;1.0;tr;gelsin bakalm schalke 0-4 galatasaray :) eytan ayrntda gizlidir;50.8620964;4.3655649
10659;72341644;0.5;1.0;;@machadubois oui voila juste changer dair cest assez :-);50.8477121;4.3979292
10661;482371668;0.5;1.0;tr;hava alalm :) (@ parc josaphatpark w/ 3 others) [pic]: ;50.86124095;4.38732147
10681;30686977;0.5;1.0;pt;o que  um ponto azul perdido na grand place?? uma smurfete? no, sou eu memo. #brussels ;50.8467;4.3525
10720;236121032;0.5;0.5;vi;@liobrownopg ok ok di moi koi;50.83992061;4.33461869
10724;253949898;0.5;1.0;;bon ap :-)  @ houtsiplou ;50.84313744;4.34603155
10727;18757597;0.5;1.0;fr;@fbaligant moi pareil :) vinciane  une formation  etterbeek. donc balade pour moi :);50.83163379;4.40298065
10742;938775313;0.5;0.5;de;@mehtahmehdii ahn ok;50.86939574;4.31010574
10744;2304425621;0.5;1.0;fr;interro en math demain et jai rien compris :) parfait;50.874752;4.391309
10767;460332957;0.5;1.0;pt;@sowcraazy hahahah magnifique :);50.84340067;4.39947316
10789;3285732008;0.5;0.9;en;were #hiring! read about our latest #job opening here: zznew_medical / pharmaceutical sales rep without... - ;50.8503396;4.3517103
10798;21392684;0.5;0.5;en;"""@shoesonloose if you reject the food, ignore the customs, fear the religion and avoid the people, you might better stay home. #ttot""";50.83735;4.368393
10871;99553941;0.5;1.0;;@docjeny je vais chez ma grand mre ma poule :) a va toi? t etudies bien ?;50.8212267;4.3413312
10900;296132086;0.5;0.5;;i am at top of the atomium ;50.86358819;4.35188946
10919;549242916;0.5;1.0;en;@_caakir aaah allz :);50.88741925;4.31719586
10944;376255871;0.5;1.0;;@dreff_xiii @darkvadehors @hugo11459 @perceboischrist @luccorbiere @moimimi27 merci :-);50.8605185;4.3495986
10983;3140761187;0.5;0.8;en;he looks just like me  #tbt #throwback #artist #cute #art #love #like #instamood #instagood ;50.83903;4.39187
10986;326577919;0.5;0.5;en;why this is one of the most iconic sites in brussles, i dont know. ;50.84499;4.34998
10987;815647435;0.5;1.0;fr;ah putain en vrits raf fallait tre la ahaha trooop ruina aller bonne nuit !!!! :);50.89577307;4.3215247
11030;344000010;0.5;0.5;;dit somber weer doet uitkijken naar vakantie. nog 1,5 week en dan la dolce vita! het weer is er al top. #toscane ;50.87040503;4.388143
11075;962596988;0.5;0.6;en;#terrasse #friends #madness #saturday #party #love @ la terrasse de lhippodrome ;50.795547;4.395849
11107;101113753;0.5;1.0;en;i am at scandic grand place brussels (brussels, belgium) ;50.84822976;4.35656651
11114;344767184;0.5;1.0;;@hananebader juste 5min :-);50.8632665;4.4130032
11132;474291443;0.5;1.0;it;ho appena pubblicato una foto @ grand place ;50.8467;4.3525
11135;578440632;0.5;0.6;;@cassiesuper. love you cassie;50.85731498;4.36212068
11168;39269768;0.5;0.9;en;want to work in #brussels, brussels? view our latest opening:  #hr #job #jobs #hiring #careerarc;50.8503396;4.3517103
11171;712867766;0.5;0.75;;rhaaaa lovely....  @ bar du march ;50.82661502;4.37281704
11180;283082364;0.5;0.55;;@staniramos hahaha jure tu minvite parmis les tiens? lol;50.82931631;4.33696934
11196;247750512;0.5;0.5;;i am at okay (jette, brussels) ;50.86700709;4.33048654
11245;27473384;0.5;1.0;;@oliviamk1218 ok...let me know :) so i can get it.;50.81185771;4.3664173
11281;33713319;0.5;0.18333333333333332;;last night at the best bar ever.  london tomorrow! :d (@ delirium caf w/ @deedsy311) ;50.848364;4.353834
11334;140486951;0.5;0.6;fr;@ltjenny oh merci mon cur  et la tienne alors!!!! i fell on love ;50.81197344;4.35410332
11335;1311326204;0.5;0.6;en;"@niallofficial hi
if it please follow me.
i just do well 

if you see this means all the world to me!
thank you for everything!
i love you4";50.851418;4.374616
11361;292869623;0.5;0.6;en;"avec mon nounours  bestha96 
#picoftheday #love #friends @ tour &amp; taxis ";50.8650638;4.34779865
11373;2257862142;0.5;1.0;fr;@petite_espanole bon anniversaire dans ce cas !!! :) ;50.83607;4.429078
11396;1072583418;0.5;0.5;en;"@ianjamesparsley indeed many cleavages in scottish politics; football, ethnicity, east coast/west coast, highlands/islands all cut-through";50.833653;4.366116
11462;14699626;0.5;1.0;fr;expdition poussette jour 2 (@ grand sablon / grote zavel (stib / mivb)) ;50.841422;4.35344
11478;281778860;0.5;0.65;en;birthday selfies are the best, especially when they are taken at the ;50.841667;4.362222
11516;341726770;0.5;1.0;tr;bi gn yine belikadaym :) (@ brussels | bruxelles | brussel) ;50.846462;4.3518734
11561;780240979;0.5;1.0;pt;@hnk_henok mooooi :) ?;50.8696495;4.3064674
11605;15262365;0.5;1.0;fr;la belle belgique  @ grand place brussels ;50.84681;4.35189
11621;806622732;0.5;1.0;ar;    ..     ! @ grand place / grote markt ;50.84665168;4.35253859
11631;1151427906;0.5;0.6;und; love  ;50.86973278;4.35992424
11660;2345138076;0.5;1.0;fr;donc assume les consquence et soit opeeey :) .;50.8555486;4.4325527
11704;792067292;0.5;0.6;en;ken we love you #kenonthecourse;50.836828;4.407897
11720;152648183;0.5;0.6;;"@bella_honorine: lil twist ft bei maejor - every step @liltwist love it &lt;3 je me demande d ou tu connais la chanson ";50.90630728;4.38747823
11760;970022490;0.5;0.6;sk;#kikme #kik #snapchat #snapchatme #snapchatmenow #snapchatladies #tumblr #twitter #like #love ;50.85838747;4.40451118
11771;221137451;0.5;1.0;;dagje brussel, deze avond opnieuw naar de maes b music box gaan kijken :) (@ mont des arts / kunstberg w/ 2 others) ;50.84382338;4.35699105
11779;1114085048;0.5;0.6;tl;"2 na sa asap boyfriendz ang nakakapartner ni liza soberano si daniel sa ""must be love"" and now si enrique sa ""shes the one""";50.79658535;4.32112819
11788;861055142;0.5;1.0;;@ribeirobrandon laetitia ?! :3;50.82481999;4.37265442
11811;132902610;0.5;0.6;en;#cinemirano #vip #party #friends #love @ mirano vip ;50.849263;4.371199
11845;577988223;0.5;0.6;en;your love is always on my mind;50.834066;4.377832
11855;908249402;0.5;1.0;de;"@sanaemalikan deurien :) &lt;3";50.8507824;4.3700992
11871;454828594;0.5;1.0;;@taliaa12345 mercimegi firina verince bi annami kalmadi ferihada kari oldu :));50.85448794;4.33636788
11874;456196288;0.5;0.5;fr;@jenee_kay ok alz cherie ce soir je te lenvoie....;50.8568273;4.3555475
11877;121395486;0.5;1.0;;@acerbiz lost points ? :);50.80791354;4.3395599
11886;928029902;0.5;0.6;en;"christmas eve with the iranians family
#selfie #family #sister #cousine #love #christmas #eve ";50.823741;4.429399
11940;565775221;0.5;1.0;;@orosniall @lovemeswaggy laisse tomber, quand on est conne on est conne, hein! cest pas de a faute :);50.835171;4.3889829
11944;541696543;0.5;0.5;en;just discovered the magnificent music of yellow straps at autumn falls @botanique ;50.85294087;4.34416967
11949;472454139;0.5;1.0;sl;jako fini pivkan iz nekog samostana. #beer #grandplace #bruxelles @ grand place - bruxelles ;50.84677394;4.35289406
11960;1605898536;0.5;1.0;et;@borremans_t nooon :);50.8577376;4.4236382
11993;405209842;0.5;0.5;nl;@capitant workshop: @ey valuation (@ gebouw OK in elsene, brussels) ;50.82408147;4.396559
12013;397210736;0.5;1.0;fr;noubliez pas ce soir natasha dans le grand show sur france 2 a 20h45 ;50.869568;4.308764
12035;210748557;0.5;0.5;;1000.tweetim gercekleri avaz avaz bagirmak isterdim ama ok yoruldum gcm yok ne hayata nede sana.. iyi geceler twitter alemi;50.8718522;4.3834686
12102;1087174544;0.5;0.5;nl;@keishaomarhi hein ok ja, begrepen;50.86739714;4.40787929
12128;937992336;0.5;1.0;fr;@sephoraatng bonjour :);50.868;4.32714
12145;421415232;0.5;1.0;pt;edifcios giros {interrail day 1} #interrail #day1 @ grand place brussels ;50.84681;4.35189
12146;247750512;0.5;0.5;;je suis  okay jette (jette, bruxelles) ;50.86708066;4.33007981
12176;220475450;0.5;0.5;;@seduce_ so many contacts;50.84985183;4.34563039
12197;110817641;0.5;1.0;;@tuesadorable alles wordt beter gemengd dan in een kom sla ofzo :);50.84576086;4.37404454
12238;86982140;0.5;1.0;fr;@mrs_brrown ouais moi aussi :);50.8559125;4.3449433
12246;213215969;0.5;1.0;en;coffee, cheesecake and study session with sis :-) (@ exki) ;50.83783088;4.36206579
12271;98986678;0.5;1.0;und;@poedpoedjie :);50.875108;4.331614
12272;437430817;0.5;1.0;;@playbossmmb ahahahaha.. yoka y ! :);50.8316;4.38727
12274;966556207;0.5;0.5;da;"samedi &gt;&gt;&gt; ok ms bon vivement les vacances dans le sud, minimum 30c #no lie ";50.82039069;4.38169344
12275;583905791;0.5;1.0;und;@danny_the_dawgg :-);50.86614697;4.33175966
12323;450656180;0.5;1.0;;@mademoisellebss oui cava :) .;50.88021153;4.324282
12341;546765199;0.5;0.5;es;@jessvasqueez ers tu la que me tene q sperar un cartlito y globs q el viaje d olvidar st siendo tan productivo OK no m voy a acordar d nadie;50.8535693;4.3457901
12368;159555894;0.5;1.0;fr;bon bonne nuit tout le monde :) #off;50.8741988;4.3492586
12449;521531338;0.5;1.0;fr;aujourdhui , jai pas grand chose a faire .. jpense que jvais rester dans mon lit toute la journe ,;50.83982682;4.31253312
12504;438701702;0.5;0.5;und;@anissaaah ok.;50.89719;4.375776
12528;528685425;0.5;1.0;tr;"#gewerdeilgever dir. ama geverliler, gevere gevee diyorlar dilleri yasak olduu iin deil ""are"" ye dilleri dnemedii iin :))";50.8425236;4.3437447
12568;257443829;0.5;0.5;fr;@massilpg hleuf a moi tu vx pas me dire ? hum ok;50.844864;4.335625
12606;450656180;0.5;0.6;;hey na anglais ba lobaka i love you na allemand ba lobaka ich liebe dich en franais ba lobaka je taime na lingala hey ?.  ;50.88022561;4.32428348
12641;292386158;0.5;0.5;;@kujiaya ok??(^^);50.85276817;4.3345538
12684;118312299;0.5;0.5;fr;ok merci aurevoir.. ;50.8589896;4.3796272
12757;113399547;0.5;1.0;da;i am at grand place / grote markt in brussel/bruxelles, brussels ;50.846652;4.352539
12778;3883041;0.5;1.0;;@l_amande ca va bien mieux, ouep :);50.84847;4.35565
12834;1864645308;0.5;0.6;en;i love you;50.85973392;4.39514352
